countryCode,monitoringSiteIdentifier,waterBodyIdentifier,waterBodyName,specialisedZoneType,lon,lat,statusCode,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
IT,IT02PO29,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.36693,45.735,stable,Ammonium,2022,0.1,4
IT,IT02PO34,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.35605,45.73558,stable,Ammonium,2022,0.1,4
IT,IT13SA13P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.5061,42.24105,stable,Ammonium,2022,0.02,4
IT,IT13SA21P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.44058,42.14367,stable,Ammonium,2022,0.02,4
IT,IT13SL9P,IT13SL,PIANA DEL SALINE,groundWaterBody,14.08606,42.46823,stable,Ammonium,2022,0.02,4
IT,IT13TO25P,IT13TO,PIANA DEL TORDINO,groundWaterBody,13.77193,42.68943,stable,Ammonium,2022,0.03,4
IT,IT13VI39P,IT13VI,PIANA DEL VIBRATA,groundWaterBody,13.71028,42.81388,stable,Ammonium,2022,0.03,2
IT,IT13VO29P,IT13VO,PIANA DEL VOMANO,groundWaterBody,14.02231,42.64255,stable,Ammonium,2022,0.03,2
IT,IT02PN5,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.57431,45.74043,stable,Ammonium,2022,0.1,1
IT,IT01001040,IT0106SS3F381PI,PO,riverWaterBody,7.51308,44.78086,stable,Ammonium,2022,0.097636,12
IT,IT01001065,IT0106SS4D382PI,PO,riverWaterBody,7.69077,44.90868,stable,Ammonium,2022,0.087937,12
IT,IT01001095,IT0106SS4D383PI,PO,riverWaterBody,7.69993,45.06507,stable,Ammonium,2022,0.115094,12
IT,IT01001197,IT0106SS4D384PI,PO,riverWaterBody,7.99742,45.17488,stable,Ammonium,2022,0.064013,12
IT,IT01001230,IT0106SS4T385PI,PO,riverWaterBody,8.29232,45.17519,stable,Ammonium,2022,0.038149,12
IT,IT01001250,IT0106SS4T386PI,PO,riverWaterBody,8.54597,45.14416,stable,Ammonium,2022,0.050434,12
IT,IT01001270,IT0106SS5T387PI,PO,riverWaterBody,8.63204,45.05105,stable,Ammonium,2022,0.047848,12
IT,IT01001280,IT0106SS5T388PI,PO,riverWaterBody,8.85141,45.04309,stable,Ammonium,2022,0.048495,12
IT,IT01014022,IT0106SS3F722PI,SESIA,riverWaterBody,8.39505,45.52996,stable,Ammonium,2022,0.031037,12
IT,IT01030010,IT0106SS3F363PI,PELLICE,riverWaterBody,7.36777,44.82935,stable,Ammonium,2022,0.031037,5
IT,IT01030030,IT0106SS3F364PI,PELLICE,riverWaterBody,7.55639,44.81463,stable,Ammonium,2022,0.031037,9
IT,IT01034010,IT0106SS4F349PI,ORCO,riverWaterBody,7.86352,45.18961,stable,Ammonium,2022,0.123284,9
IT,IT01044015,IT0106SS3F760PI,STURA DI LANZO,riverWaterBody,7.64115,45.13914,stable,Ammonium,2022,0.031037,12
IT,IT01052022,ITIRN0080982IR,TICINO,riverWaterBody,8.70386,45.58957,stable,Ammonium,2022,0.031037,12
IT,IT02AO23,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.32762,45.73275,stable,Ammonium,2022,0.1,1
IT,IT02AO24,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.34007,45.73565,stable,Ammonium,2022,0.1025,4
IT,IT02AO51,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.29482,45.73133,stable,Ammonium,2022,0.1,1
IT,IT02AO56,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.34593,45.73803,stable,Ammonium,2022,0.1,1
IT,IT02AO73,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.31273,45.72977,stable,Ammonium,2022,0.1,1
IT,IT02AR6,IT0203VA,PIANA DI VERR?S - ARNAD - ISSOGNE,groundWaterBody,7.72801,45.63122,stable,Ammonium,2022,0.1,1
IT,IT02BR50,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.40499,45.73767,stable,Ammonium,2022,0.147,4
IT,IT02DBL040,IT0202VA,DORA BALTEA,riverWaterBody,6.98194,45.7693,stable,Ammonium,2022,0.088066,5
IT,IT02DBL060,IT0204VA,DORA BALTEA,riverWaterBody,7.05434,45.74649,stable,Ammonium,2022,0.079919,5
IT,IT02DBL070,IT0207VA,DORA BALTEA,riverWaterBody,7.10935,45.71674,stable,Ammonium,2022,0.079919,6
IT,IT02DBL080,IT0208VA,DORA BALTEA,riverWaterBody,7.1607,45.70402,stable,Ammonium,2022,0.079919,5
IT,IT02DBL088,IT0209VA,DORA BALTEA,riverWaterBody,7.21729,45.70338,stable,Ammonium,2022,0.079919,5
IT,IT02DBL100,IT02010VA,DORA BALTEA,riverWaterBody,7.33533,45.72895,stable,Ammonium,2022,0.079919,5
IT,IT02DBL105,IT02011VA,DORA BALTEA,riverWaterBody,7.39291,45.73874,stable,Ammonium,2022,0.119879,5
IT,IT02DBL110,IT02011VA,DORA BALTEA,riverWaterBody,7.4221,45.73871,stable,Ammonium,2022,0.077591,4
IT,IT02DBL130,IT02013VA,DORA BALTEA,riverWaterBody,7.58081,45.74518,stable,Ammonium,2022,0.079919,5
IT,IT02DBL140,IT02013VA,DORA BALTEA,riverWaterBody,7.64568,45.74107,stable,Ammonium,2022,0.09792,5
IT,IT02DBL150,IT02014VA,DORA BALTEA,riverWaterBody,7.66561,45.72206,stable,Ammonium,2022,0.096058,5
IT,IT02DBL160,IT02015VA,DORA BALTEA,riverWaterBody,7.67887,45.66669,stable,Ammonium,2022,0.079919,5
IT,IT02DBL170,IT02016VA,DORA BALTEA,riverWaterBody,7.73541,45.62669,stable,Ammonium,2022,0.079919,5
IT,IT02DBL180,IT02016VA,DORA BALTEA,riverWaterBody,7.79821,45.582,stable,Ammonium,2022,0.079919,5
IT,IT02DO11,IT0202VA,PIANA DI DONNAS- PONT ST. MARTIN,groundWaterBody,7.78192,45.60103,stable,Ammonium,2022,0.1,1
IT,IT02DO2,IT0202VA,PIANA DI DONNAS- PONT ST. MARTIN,groundWaterBody,7.77276,45.59753,stable,Ammonium,2022,0.1,1
IT,IT02EVN070,IT020945VA,TORRENT EVENSON,riverWaterBody,7.68408,45.66377,stable,Ammonium,2022,0.077591,4
IT,IT02FE9,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.49685,45.74276,stable,Ammonium,2022,0.1,1
IT,IT02MO15,IT0204VA,PIANA DI MORGEX,groundWaterBody,7.02655,45.75906,stable,Ammonium,2022,0.1,1
IT,IT02MO7,IT0204VA,PIANA DI MORGEX,groundWaterBody,7.05272,45.74902,stable,Ammonium,2022,0.1,1
IT,IT02PSM7,IT0202VA,PIANA DI DONNAS- PONT ST. MARTIN,groundWaterBody,7.79836,45.587,stable,Ammonium,2022,0.1,2
IT,IT02PSM8,IT0202VA,PIANA DI DONNAS- PONT ST. MARTIN,groundWaterBody,7.79408,45.59112,stable,Ammonium,2022,0.1,1
IT,IT02QU10,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.37397,45.74124,stable,Ammonium,2022,0.1,1
IT,IT02QU16,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.39666,45.74048,stable,Ammonium,2022,0.1,1
IT,IT02SC16,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.35458,45.73844,stable,Ammonium,2022,0.1,1
IT,IT02SC8,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.35902,45.7374,stable,Ammonium,2022,0.1,4
IT,IT02SM7,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.43881,45.73774,stable,Ammonium,2022,0.1,1
IT,IT02VE11,IT0203VA,PIANA DI VERR?S - ARNAD - ISSOGNE,groundWaterBody,7.67735,45.67693,stable,Ammonium,2022,0.1,1
IT,IT02VE13,IT0203VA,PIANA DI VERR?S - ARNAD - ISSOGNE,groundWaterBody,7.68416,45.66299,stable,Ammonium,2022,0.1,1
IT,IT02VE14,IT0203VA,PIANA DI VERR?S - ARNAD - ISSOGNE,groundWaterBody,7.70249,45.65002,stable,Ammonium,2022,0.1,1
IT,IT02VI6,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.20076,45.70142,stable,Ammonium,2022,0.1,1
IT,IT03001098160011IR1,IT03POTI3GRCA1LO,NAVIGLIO GRANDE (CANALE),riverWaterBody,9.03325,45.4064,stable,Ammonium,2022,0.073158,3
IT,IT030013311IR1,IT03N0083311LO,RIGLIO (ROGGIA),riverWaterBody,9.88606,45.15679,stable,Ammonium,2022,0.349702,12
IT,IT03N0080010012LO1,IT03N0080010012LO,ALBANO (TORRENTE),riverWaterBody,9.28093,46.12594,stable,Ammonium,2022,0.074821,4
IT,IT03N008001003011LO1,IT03N008001003011LO,VALLE DI APRICA (TORRENTE),riverWaterBody,10.13045,46.14877,stable,Ammonium,2022,0.301775,4
IT,IT03N0080010031LO1,IT03N0080010031LO,BELVISO (TORRENTE),riverWaterBody,10.12929,46.0798,stable,Ammonium,2022,0.04988,5
IT,IT03N0080010032LO1,IT03N0080010032LO,BELVISO (TORRENTE),riverWaterBody,10.09963,46.16176,stable,Ammonium,2022,0.099761,4
IT,IT03N008001004012LO1,IT03N008001004012LO,BITTO DI GEROLA E DI MORBEGNO (TORRENTE),riverWaterBody,9.56154,46.13719,stable,Ammonium,2022,0.039904,4
IT,IT03N008001006012LO1,IT03N008001006012LO,BREMBO DI MEZZOLDO (FIUME),riverWaterBody,9.67113,45.93972,stable,Ammonium,2022,0.014964,4
IT,IT03N008001006162LO1,IT03N008001006162LO,SERINA O AMBRIA (TORRENTE),riverWaterBody,9.68151,45.80789,stable,Ammonium,2022,0.014964,4
IT,IT03N008001006221LO1,IT03N008001006221LO,QUISA (TORRENTE),riverWaterBody,9.6131,45.73151,stable,Ammonium,2022,0.027185,4
IT,IT03N008001006222LO1,IT03N008001006222LO,QUISA (TORRENTE),riverWaterBody,9.6048,45.71247,stable,Ammonium,2022,0.018456,2
IT,IT03N0080010063LO1,IT03N0080010063LO,BREMBO (FIUME),riverWaterBody,9.60391,45.76117,stable,Ammonium,2022,0.019537,6
IT,IT03N008001006421LO1,IT03N008001006421LO,DORDO (TORRENTE),riverWaterBody,9.54017,45.72549,stable,Ammonium,2022,0.099428,3
IT,IT03N008001006422LO1,IT03N008001006422LO,DORDO (TORRENTE),riverWaterBody,9.55094,45.63111,stable,Ammonium,2022,0.089385,5
IT,IT03N008001006432LO1,IT03N008001006432LO,IMAGNA (TORRENTE),riverWaterBody,9.603,45.76037,stable,Ammonium,2022,0.023194,4
IT,IT03N0080010064LO1,IT03N0080010064LO,BREMBO (FIUME),riverWaterBody,9.58769,45.71022,stable,Ammonium,2022,0.061519,6
IT,IT03N0080010065LO1,IT03N0080010065LO,BREMBO (FIUME),riverWaterBody,9.55233,45.5897,stable,Ammonium,2022,0.161279,12
IT,IT03N008001006A1LO1,IT03N008001006A1LO,VAL NERA (TORRENTE),riverWaterBody,9.69293,45.94948,stable,Ammonium,2022,0.014964,2
IT,IT03N0080010102LO1,IT03N0080010102LO,FRODOLFO (TORRENTE),riverWaterBody,10.3592,46.45875,stable,Ammonium,2022,0.261871,4
IT,IT03N0080010161LO1,IT03N0080010161LO,MALLERO (TORRENTE),riverWaterBody,9.85234,46.26476,stable,Ammonium,2022,0.077314,4
IT,IT03N0080010162LO1,IT03N0080010162LO,MALLERO (TORRENTE),riverWaterBody,9.85335,46.16269,stable,Ammonium,2022,0.093775,5
IT,IT03N008001018022LO1,IT03N008001018022LO,LIRO (TORRENTE),riverWaterBody,9.38763,46.31499,stable,Ammonium,2022,0.112231,4
IT,IT03N008001018101LO1,IT03N008001018101LO,SCHIESONE (TORRENTE),riverWaterBody,9.40341,46.75336,stable,Ammonium,2022,0.053871,5
IT,IT03N0080010181IR1,IT03N0080010181LO,MERA (FIUME),riverWaterBody,9.50136,46.33129,stable,Ammonium,2022,0.041567,6
IT,IT03N0080010182IR1,IT03N0080010182LO,MERA (FIUME),riverWaterBody,9.39024,46.26229,stable,Ammonium,2022,0.07482,12
IT,IT03N0080010192LO1,IT03N0080010192LO,PIOVERNA (TORRENTE),riverWaterBody,9.37154,46.01062,stable,Ammonium,2022,0.074821,4
IT,IT03N0080010193LO1,IT03N0080010193LO,PIOVERNA (TORRENTE),riverWaterBody,9.2987,46.04201,stable,Ammonium,2022,0.07482,6
IT,IT03N0080010201IR1,IT03N0080010201LO,POSCHIAVINO (TORRENTE),riverWaterBody,10.15037,46.20991,stable,Ammonium,2022,0.047386,4
IT,IT03N0080010222LO1,IT03N0080010222LO,ROASCO (TORRENTE),riverWaterBody,10.2604,46.28781,stable,Ammonium,2022,0.059856,4
IT,IT03N008001023011LO1,IT03N008001023011LO,ACQUALINA (TORRENTE),riverWaterBody,9.92358,45.94714,stable,Ammonium,2022,0.026561,4
IT,IT03N00800102307011LO1,IT03N00800102307011LO,SANGUIGNO (TORRENTE),riverWaterBody,9.89685,45.97461,stable,Ammonium,2022,0.019578,4
IT,IT03N008001023091LO1,IT03N008001023091LO,RISO (TORRENTE),riverWaterBody,9.87947,45.85847,stable,Ammonium,2022,0.047012,4
IT,IT03N008001023122LO1,IT03N008001023122LO,VERTOVA (TORRENTE),riverWaterBody,9.8515,45.80648,stable,Ammonium,2022,0.030053,4
IT,IT03N008001023161LO1,IT03N008001023161LO,LUIO (TORRENTE),riverWaterBody,9.81572,45.76228,stable,Ammonium,2022,0.014964,4
IT,IT03N0080010232501012LO1,IT03N0080010232501012LO,MORLA (TORRENTE),riverWaterBody,9.68072,45.67982,stable,Ammonium,2022,0.228451,3
IT,IT03N0080010233LO1,IT03N0080010233LO,SERIO (FIUME),riverWaterBody,9.92462,45.95076,stable,Ammonium,2022,0.014964,4
IT,IT03N0080010234LO1,IT03N0080010234LO,SERIO (FIUME),riverWaterBody,9.88245,45.85116,stable,Ammonium,2022,0.241321,5
IT,IT03N0080010235LO2,IT03N0080010235LO,SERIO (FIUME),riverWaterBody,9.7245,45.67955,stable,Ammonium,2022,0.025522,6
IT,IT03N0080010236LO1,IT03N0080010236LO,SERIO (FIUME),riverWaterBody,9.70931,45.48343,stable,Ammonium,2022,0.036801,9
IT,IT03N0080010237LO1,IT03N0080010237LO,SERIO (FIUME),riverWaterBody,9.70984,45.4298,stable,Ammonium,2022,0.041401,12
IT,IT03N0080010238LO1,IT03N0080010238LO,SERIO (FIUME),riverWaterBody,9.71125,45.28311,stable,Ammonium,2022,0.163275,12
IT,IT03N0080010272LO1,IT03N0080010272LO,VARRONE (TORRENTE),riverWaterBody,9.41351,46.0511,stable,Ammonium,2022,0.107741,5
IT,IT03N0080010282LO1,IT03N0080010282LO,VENINA (TORRENTE),riverWaterBody,9.90762,46.16237,stable,Ammonium,2022,0.089784,4
IT,IT03N008001029081LO1,IT03N008001029081LO,VAL FOSCAGNO (TORRENTE),riverWaterBody,10.26611,46.48313,stable,Ammonium,2022,0.042398,4
IT,IT03N0080010291LO1,IT03N0080010291LO,VIOLA BORMINA (TORRENTE),riverWaterBody,10.19764,46.43382,stable,Ammonium,2022,0.046555,3
IT,IT03N00800102921LO1,IT03N0080010292LO,VIOLA BORMINA (TORRENTE),riverWaterBody,10.33152,46.48229,stable,Ammonium,2022,0.042398,4
IT,IT03N008001055471LO1,IT03N008001055471LO,VALLE DI VILLA (TORRENTE),riverWaterBody,9.2064,45.94907,stable,Ammonium,2022,0.199521,1
IT,IT03N008001055511LO1,IT03N008001055511LO,PERLO (TORRENTE),riverWaterBody,9.24847,45.97596,stable,Ammonium,2022,0.044892,2
IT,IT03N0080010571LO1,IT03N0080010571LO,ESINO (TORRENTE),riverWaterBody,9.28304,46.01469,stable,Ammonium,2022,0.121708,5
IT,IT03N0080010621LO1,IT03N0080010621LO,GALAVESA (TORRENTE),riverWaterBody,9.41769,45.80803,stable,Ammonium,2022,0.105746,5
IT,IT03N0080010762LO1,IT03N0080010762LO,SERIO MORTO,riverWaterBody,9.78656,45.19218,stable,Ammonium,2022,0.154085,11
IT,IT03N008001091012LO1,IT03N008001091012LO,SEVESO (TORRENTE),riverWaterBody,9.08374,45.73386,stable,Ammonium,2022,0.197027,4
IT,IT03N008001091014LO1,IT03N008001091014LO,SEVESO (TORRENTE),riverWaterBody,9.18219,45.53817,stable,Ammonium,2022,0.2361,6
IT,IT03N0080011061LO1,IT03N0080011061LO,CARONELLA (TORRENTE),riverWaterBody,10.09347,46.1418,stable,Ammonium,2022,0.169593,4
IT,IT03N00800110LO1,IT03N00800110LO,ADDA (FIUME),riverWaterBody,9.52996,45.60217,stable,Ammonium,2022,0.021615,6
IT,IT03N00800111LO1,IT03N00800111LO,ADDA (FIUME),riverWaterBody,9.52877,45.55245,stable,Ammonium,2022,0.119713,6
IT,IT03N00800112LO1,IT03N00800112LO,ADDA (FIUME),riverWaterBody,9.48679,45.3394,stable,Ammonium,2022,0.019952,7
IT,IT03N00800113LO1,IT03N00800113LO,ADDA (FIUME),riverWaterBody,9.78134,45.18159,stable,Ammonium,2022,0.051876,12
IT,IT03N0080011481LO1,IT03N0080011481LO,SANAGRA (TORRENTE),riverWaterBody,9.20248,46.08284,stable,Ammonium,2022,0.021947,5
IT,IT03N0080011561LO1,IT03N0080011561LO,VALLE MERIA (TORRENTE),riverWaterBody,9.31518,45.91462,stable,Ammonium,2022,0.104749,6
IT,IT03N0080011611LO1,IT03N0080011612ULO,RIO TORTO (FIUME),riverWaterBody,9.36725,45.85049,stable,Ammonium,2022,0.154629,4
IT,IT03N008001162011LO1,IT03N008001162011LO,GRIGNA (TORRENTE),riverWaterBody,9.4288,45.85221,stable,Ammonium,2022,0.093775,5
IT,IT03N0080011622LO1,IT03N0080011622LO,CALDONE (TORRENTE),riverWaterBody,9.39736,45.85267,stable,Ammonium,2022,0.345171,5
IT,IT03N0080011752LO1,IT03N0080011752LO,SONNA (TORRENTE),riverWaterBody,9.44927,45.73578,stable,Ammonium,2022,0.014964,3
IT,IT03N00800119101011LO1,IT03N00800119101011LO,MOLGORETTA (TORRENTE),riverWaterBody,9.36786,45.67001,stable,Ammonium,2022,0.039905,1
IT,IT03N00800119101012LO1,IT03N00800119101012LO,MOLGORETTA (TORRENTE),riverWaterBody,9.36857,45.6624,stable,Ammonium,2022,0.225459,5
IT,IT03N008001191012LO1,IT03N008001191012LO,LA MOLGORA (TORRENTE),riverWaterBody,9.37814,45.65466,stable,Ammonium,2022,0.121708,5
IT,IT03N0080011931LO1,IT03N0080011931LO,TORMO (ROGGIA),riverWaterBody,9.55601,45.33918,stable,Ammonium,2022,0.034916,6
IT,IT03N0080011LO1,IT03N0080011LO,ADDA (FIUME),riverWaterBody,10.35938,46.48943,stable,Ammonium,2022,0.044892,6
IT,IT03N0080012LO1,IT03N0080012LO,ADDA (FIUME),riverWaterBody,10.35509,46.42428,stable,Ammonium,2022,0.109737,4
IT,IT03N0080013LO1,IT03N0080013LO,ADDA (FIUME),riverWaterBody,10.35661,46.36747,stable,Ammonium,2022,0.044892,4
IT,IT03N0080014BLO1,IT03N0080014BLO,ADDA (FIUME),riverWaterBody,10.17292,46.21637,stable,Ammonium,2022,0.124701,4
IT,IT03N0080014LO1,IT03N0080014ALO,ADDA (FIUME),riverWaterBody,10.2255,46.23653,stable,Ammonium,2022,0.092278,4
IT,IT03N0080015LO2,IT03N0080015LO,ADDA (FIUME),riverWaterBody,9.90382,46.16758,stable,Ammonium,2022,0.089784,4
IT,IT03N0080016LO1,IT03N0080016LO,ADDA (FIUME),riverWaterBody,9.80022,46.16084,stable,Ammonium,2022,0.082302,4
IT,IT03N0080017LO1,IT03N0080017LO,ADDA (FIUME),riverWaterBody,9.41288,46.14975,stable,Ammonium,2022,0.108074,12
IT,IT03N008001B1LO1,IT03N008001B1LO,ADDA VECCHIA (TORRENTE),riverWaterBody,9.65421,46.16276,stable,Ammonium,2022,0.06235,4
IT,IT03N0080030022IR1,IT03N0080030022LO,ERBOGNONE (SCARICATORE),riverWaterBody,8.82614,45.1511,stable,Ammonium,2022,0.176848,11
IT,IT03N0080031LO1,IT03N0080036LO,AGOGNA (TORRENTE),riverWaterBody,8.90298,45.07261,stable,Ammonium,2022,0.04852,11
IT,IT03N0080222LO1,IT03N0080222LO,COPPA (TORRENTE),riverWaterBody,9.12417,45.07978,stable,Ammonium,2022,0.236432,5
IT,IT03N00804100201011LO1,IT03N00804100201011LO,BEVERA (TORRENTE),riverWaterBody,8.86848,45.82129,stable,Ammonium,2022,0.236432,4
IT,IT03N00804100201021IR1,IT03N00804100201021LO,RANZA (TORRENTE),riverWaterBody,8.88229,45.80717,stable,Ammonium,2022,0.172835,4
IT,IT03N00804100201082LO1,IT03N00804100201082LO,PUDICA (TORRENTE),riverWaterBody,9.12228,45.52925,stable,Ammonium,2022,0.224461,4
IT,IT03N008041002011LO1,IT03N008041002011LO,OLONA (FIUME),riverWaterBody,8.85195,45.81983,stable,Ammonium,2022,0.014964,12
IT,IT03N00804400201012LO1,IT03N00804400201012LO,LURA (TORRENTE),riverWaterBody,9.04314,45.70007,stable,Ammonium,2022,0.086459,6
IT,IT03N00804400201013LO1,IT03N00804400201013LO,LURA (TORRENTE),riverWaterBody,9.05102,45.52203,stable,Ammonium,2022,0.359138,6
IT,IT03N008044002012LO1,IT03N008044002012LO,OLONA (FIUME),riverWaterBody,8.92071,45.58927,stable,Ammonium,2022,0.37909,6
IT,IT03N008044002013LO1,IT03N008044002013LO,OLONA (FIUME),riverWaterBody,9.01984,45.5262,stable,Ammonium,2022,0.390729,6
IT,IT03N00804400201A1LO1,IT03N00804400201A1LO,VELLONE (TORRENTE),riverWaterBody,8.86017,45.80576,stable,Ammonium,2022,0.099761,4
IT,IT03N0080440022LO1,IT03N0080440022LO,LAMBRO MERIDIONALE (COLATORE),riverWaterBody,9.40456,45.23945,stable,Ammonium,2022,0.300944,6
IT,IT03N008044003071LO1,IT03N008044003071LO,VETTABBIA (CAVO),riverWaterBody,9.31784,45.36543,stable,Ammonium,2022,0.309258,4
IT,IT03N0080440052LO1,IT03N0080440052LO,LISONE (COLATORE),riverWaterBody,9.37183,45.26661,stable,Ammonium,2022,0.236931,4
IT,IT03N0080440071LO1,IT03N0080440071LO,BOVA (TORRENTE),riverWaterBody,9.20475,45.82333,stable,Ammonium,2022,0.031591,6
IT,IT03N0080440311LO1,IT03N0080440311LO,BEVERA (RIO),riverWaterBody,9.23923,45.72303,stable,Ammonium,2022,0.254389,4
IT,IT03N0080440512LO1,IT03N0080440512LO,BEVERA (TORRENTE),riverWaterBody,9.2623,45.77318,stable,Ammonium,2022,0.204509,4
IT,IT03N0080441LO1,IT03N0080441LO,LAMBRO (FIUME),riverWaterBody,9.26355,45.88185,stable,Ammonium,2022,0.021947,5
IT,IT03N0080442LO1,IT03N0080442LO,LAMBRO (FIUME),riverWaterBody,9.24127,45.83789,stable,Ammonium,2022,0.021947,5
IT,IT03N0080443LO1,IT03N0080443LO,LAMBRO (FIUME),riverWaterBody,9.24421,45.76912,stable,Ammonium,2022,0.113062,6
IT,IT03N0080444LO1,IT03N0080444LO,LAMBRO (FIUME),riverWaterBody,9.29908,45.63505,stable,Ammonium,2022,0.035748,12
IT,IT03N0080445LO1,IT03N0080445LO,LAMBRO (FIUME),riverWaterBody,9.26665,45.44448,stable,Ammonium,2022,0.19287,6
IT,IT03N0080446LO1,IT03N0080446LO,LAMBRO (FIUME),riverWaterBody,9.41935,45.24198,stable,Ammonium,2022,0.094772,6
IT,IT03N0080447LO1,IT03N0080447LO,LAMBRO (FIUME),riverWaterBody,9.53746,45.15942,stable,Ammonium,2022,0.142159,12
IT,IT03N0080560051LO1,IT03N0080560051LO,REDONE (TORRENTE),riverWaterBody,10.61252,45.39233,stable,Ammonium,2022,0.033669,10
IT,IT03N0080560052LO1,IT03N0080560052LO,REDONE (TORRENTE),riverWaterBody,10.70508,45.39499,stable,Ammonium,2022,0.082053,12
IT,IT03N008056007392LO1,IT03N008056007392LO,TOSCOLANO (TORRENTE),riverWaterBody,10.61036,45.65797,stable,Ammonium,2022,0.019329,4
IT,IT03N008056007451LO1,IT03N008056007451LO,SAN GIOVANNI (TORRENTE),riverWaterBody,10.78732,45.81207,stable,Ammonium,2022,0.014964,4
IT,IT03N008056007471LO1,IT03N008056007471LO,VALLE DEL PILES (TORRENTE),riverWaterBody,10.73173,45.82963,stable,Ammonium,2022,0.014964,4
IT,IT03N008056007481LO1,IT03N008056007481LO,S.MICHELE (TORRENTE),riverWaterBody,10.74859,45.75435,stable,Ammonium,2022,0.028806,4
IT,IT03N008056007601LO1,IT03N008056007601LO,D'AVIGO (RIO),riverWaterBody,10.54146,45.5547,stable,Ammonium,2022,0.038034,4
IT,IT03N0080563IR1,IT03N0080564LO,MINCIO (FIUME),riverWaterBody,10.70809,45.30345,stable,Ammonium,2022,0.023943,6
IT,IT03N0080563IR1,IT03N0080564LO,MINCIO (FIUME),riverWaterBody,10.70809,45.30345,stable,Ammonium,2022,0.023943,6
IT,IT03N0080563UIR1,ITIRN0080563UIR,MINCIO,riverWaterBody,10.70207,45.31068,stable,Ammonium,2022,0.037576,12
IT,IT03N0080564IR1,IT03N0080564LO,MINCIO (FIUME),riverWaterBody,10.67658,45.22542,stable,Ammonium,2022,0.025813,4
IT,IT03N0080565IR1,IT03N0080565LO,MINCIO (FIUME),riverWaterBody,10.84319,45.12699,stable,Ammonium,2022,0.098181,6
IT,IT03N0080566IR1,IT03N0080566LO,MINCIO (FIUME),riverWaterBody,10.95327,45.08465,stable,Ammonium,2022,0.124659,12
IT,IT03N008060002022LO1,IT03N008060002022LO,ONETO (TORRENTE),riverWaterBody,10.05705,45.80764,stable,Ammonium,2022,0.039904,4
IT,IT03N0080600022LO1,IT03N0080600022LO,BORLEZZA (TORRENTE),riverWaterBody,10.06273,45.80192,stable,Ammonium,2022,0.028515,6
IT,IT03N0080600032LO1,IT03N0080600032LO,CHERIO (FIUME),riverWaterBody,9.8487,45.68977,stable,Ammonium,2022,0.016061,5
IT,IT03N0080600033LO1,IT03N0080600033LO,CHERIO (FIUME),riverWaterBody,9.83567,45.58284,stable,Ammonium,2022,0.104499,4
IT,IT03N008060003A1LO1,IT03N008060003A1LO,RILLO (TORRENTE),riverWaterBody,9.84517,45.58684,stable,Ammonium,2022,0.219673,5
IT,IT03N008060004042LO1,IT03N008060004042LO,AGNA (TORRENTE),riverWaterBody,10.50015,45.64971,stable,Ammonium,2022,0.022197,4
IT,IT03N00806000412IR1,IT03N00806000412LO,CHIESE (FIUME),riverWaterBody,10.40019,45.68847,stable,Ammonium,2022,0.01962,6
IT,IT03N00806000412IR1,IT03N00806000412LO,CHIESE (FIUME),riverWaterBody,10.40019,45.68847,stable,Ammonium,2022,0.01962,6
IT,IT03N00806000413IR1,IT03N00806000413LO,CHIESE (FIUME),riverWaterBody,10.44006,45.59145,stable,Ammonium,2022,0.106952,12
IT,IT03N00806000413IR1,IT03N00806000413LO,CHIESE (FIUME),riverWaterBody,10.44006,45.59145,stable,Ammonium,2022,0.106952,12
IT,IT03N00806000414IR1,IT03N00806000414LO,CHIESE (FIUME),riverWaterBody,10.43708,45.54479,stable,Ammonium,2022,0.034916,6
IT,IT03N00806000414IR1,IT03N00806000414LO,CHIESE (FIUME),riverWaterBody,10.43708,45.54479,stable,Ammonium,2022,0.034916,6
IT,IT03N00806000415IR1,IT03N00806000415LO,CHIESE (FIUME),riverWaterBody,10.38628,45.40476,stable,Ammonium,2022,0.089934,10
IT,IT03N00806000416IR1,IT03N00806000416LO,CHIESE (FIUME),riverWaterBody,10.41261,45.15644,stable,Ammonium,2022,0.061685,12
IT,IT03N008060004522LO1,IT03N008060004522LO,NOZZA (TORRENTE),riverWaterBody,10.3872,45.70196,stable,Ammonium,2022,0.022945,4
